date,new_cases,new_deaths,new_tests,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_cases_7day_average,new_deaths_7day_average,new_tests_7day_average,total_vaccinations_7day_average,people_vaccinated_7day_average,people_fully_vaccinated_7day_average,new_vaccinations_7day_average
3/16/20,54601,2525,76049,0,0,0,0,36463,1670,54264,0,0,0,0
3/17/20,57830,3028,101458,0,0,0,0,42263,1959,63380,0,0,0,0
3/18/20,71160,3334,114323,0,0,0,0,48480,2254,73090,0,0,0,0
3/19/20,97983,4139,149682,0,0,0,0,59528,2686,87469,0,0,0,0
3/20/20,109816,5599,171425,0,0,0,0,67599,3220,105647,0,0,0,0
3/21/20,114690,6521,177291,0,0,0,0,78178,3934,121904,0,0,0,0
3/22/20,121915,6335,150528,0,0,0,0,89714,4497,134394,0,0,0,0
3/23/20,150768,7318,209834,0,0,0,0,103452,5182,153506,0,0,0,0
3/24/20,143882,8556,217408,0,0,0,0,115745,5972,170070,0,0,0,0
3/25/20,179532,10469,242039,0,0,0,0,131227,6991,188315,0,0,0,0
3/26/20,219756,11202,276152,0,0,0,0,148623,8000,206382,0,0,0,0
3/27/20,225726,12822,324411,0,0,0,0,165181,9032,228238,0,0,0,0
3/28/20,233699,13673,282810,0,0,0,0,182183,10054,243312,0,0,0,0
3/29/20,203022,12868,304465,0,0,0,0,193769,10987,265303,0,0,0,0
3/30/20,222236,14863,246946,0,0,0,0,203979,12065,270604,0,0,0,0
3/31/20,260947,17051,321296,0,0,0,0,220703,13278,285446,0,0,0,0
4/1/20,278248,21533,478544,0,0,0,0,234805,14859,319232,0,0,0,0
4/2/20,277525,20753,507801,0,0,0,0,243058,16223,352325,0,0,0,0
4/3/20,280958,21948,498093,0,0,0,0,250948,17527,377136,0,0,0,0
4/4/20,181053,20725,443075,0,0,0,0,243427,18534,400031,0,0,0,0
4/5/20,238387,18038,444103,0,0,0,0,248479,19273,419980,0,0,0,0
4/6/20,239132,20809,435220,0,0,0,0,250893,20122,446876,0,0,0,0
4/7/20,225051,28789,596807,0,0,0,0,245765,21799,486235,0,0,0,0
4/8/20,276051,23352,575517,0,0,0,0,245451,22059,500088,0,0,0,0
4/9/20,285942,27200,598100,0,0,0,0,246653,22980,512988,0,0,0,0
4/10/20,279793,25481,635819,0,0,0,0,246487,23485,532663,0,0,0,0
4/11/20,242909,21197,628686,0,0,0,0,255324,23552,559179,0,0,0,0
4/12/20,426772,20231,489337,0,0,0,0,282236,23866,565641,0,0,0,0
4/13/20,228942,20586,477824,0,0,0,0,280780,23834,571727,0,0,0,0
4/14/20,280769,23656,572293,0,0,0,0,288740,23100,568225,0,0,0,0
4/15/20,252765,29751,629929,0,0,0,0,285413,24015,575998,0,0,0,0
4/16/20,319580,25181,675009,0,0,0,0,290219,23726,586985,0,0,0,0
4/17/20,285012,28612,722333,0,0,0,0,290964,24173,599344,0,0,0,0
4/18/20,247528,20678,682500,0,0,0,0,291624,24099,607032,0,0,0,0
4/19/20,248100,17911,597656,0,0,0,0,266099,23768,622506,0,0,0,0
4/20/20,241014,20246,596652,0,0,0,0,267824,23719,639482,0,0,0,0
4/21/20,242823,24706,701965,0,0,0,0,262403,23869,658006,0,0,0,0
4/22/20,260812,23549,796378,0,0,0,0,263553,22983,681785,0,0,0,0
4/23/20,266423,23438,828599,0,0,0,0,255959,22734,703726,0,0,0,0
4/24/20,255637,23038,948542,0,0,0,0,251762,21938,736042,0,0,0,0
4/25/20,259542,19422,841812,0,0,0,0,253479,21759,758801,0,0,0,0
4/26/20,224910,13991,749284,0,0,0,0,250166,21199,780462,0,0,0,0
4/27/20,222056,16642,772144,0,0,0,0,247458,20684,805532,0,0,0,0
4/28/20,237543,22144,981477,0,0,0,0,246703,20318,845462,0,0,0,0
4/29/20,239543,22861,1092483,0,0,0,0,243665,20219,887763,0,0,0,0
4/30/20,259336,19625,1197764,0,0,0,0,242652,19675,940501,0,0,0,0
5/1/20,273595,17454,1205326,0,0,0,0,245218,18877,977184,0,0,0,0
5/2/20,244821,19086,1018992,0,0,0,0,243115,18829,1002496,0,0,0,0
5/3/20,235075,12337,955155,0,0,0,0,244567,18593,1031906,0,0,0,0
5/4/20,238444,14927,969618,0,0,0,0,246908,18348,1060116,0,0,0,0
5/5/20,248706,19512,1103614,0,0,0,0,248503,17972,1077565,0,0,0,0
5/6/20,280995,22348,1190102,0,0,0,0,254425,17898,1091510,0,0,0,0
5/7/20,274489,18250,1245857,0,0,0,0,256589,17702,1098381,0,0,0,0
5/8/20,278635,19012,1347190,0,0,0,0,257309,17925,1118647,0,0,0,0
5/9/20,261692,14544,1228281,0,0,0,0,259719,17276,1148545,0,0,0,0
5/10/20,229537,12614,1050416,0,0,0,0,258928,17315,1162154,0,0,0,0
5/11/20,236859,12637,1077847,0,0,0,0,258702,16988,1177615,0,0,0,0
5/12/20,259510,18752,1274562,0,0,0,0,260245,16880,1202036,0,0,0,0
5/13/20,260373,17437,1436944,0,0,0,0,257299,16178,1237300,0,0,0,0
5/14/20,294490,17812,1502248,0,0,0,0,260157,16115,1273927,0,0,0,0
5/15/20,292516,17731,1663973,0,0,0,0,262140,15932,1319182,0,0,0,0
5/16/20,287743,14253,1405088,0,0,0,0,265861,15891,1344440,0,0,0,0
5/17/20,237307,11485,1218473,0,0,0,0,266971,15730,1368448,0,0,0,0
5/18/20,271413,12993,1230101,0,0,0,0,271907,15780,1390198,0,0,0,0
5/19/20,295335,15692,1434915,0,0,0,0,277025,15343,1413106,0,0,0,0
5/20/20,310607,16262,1542548,0,0,0,0,284202,15175,1428192,0,0,0,0
5/21/20,324270,15757,1508121,0,0,0,0,288456,14882,1429031,0,0,0,0
5/22/20,325441,18184,1588429,0,0,0,0,293159,14947,1418239,0,0,0,0
5/23/20,318369,13401,1486419,0,0,0,0,297535,14825,1429858,0,0,0,0
5/24/20,285300,10602,1238638,0,0,0,0,304391,14699,1432739,0,0,0,0
5/25/20,262510,3265,1204801,0,0,0,0,303119,13309,1429124,0,0,0,0
5/26/20,286083,14765,1480768,0,0,0,0,301797,13177,1435675,0,0,0,0
5/27/20,311682,16579,1683160,0,0,0,0,301951,13222,1455762,0,0,0,0
5/28/20,366464,15393,1689466,0,0,0,0,307978,13170,1481669,0,0,0,0
5/29/20,367539,15866,1759773,0,0,0,0,313992,12839,1506146,0,0,0,0
5/30/20,414475,13498,1603626,0,0,0,0,327722,12853,1522890,0,0,0,0
5/31/20,321780,9648,1393087,0,0,0,0,332933,12716,1544954,0,0,0,0
6/1/20,290677,10725,1350355,0,0,0,0,336957,13782,1565748,0,0,0,0
6/2/20,368001,15935,1659888,0,0,0,0,348660,13949,1591336,0,0,0,0
6/3/20,342759,17868,1799668,0,0,0,0,353099,14133,1607980,0,0,0,0
6/4/20,400618,16583,1914830,0,0,0,0,357978,14303,1640175,0,0,0,0
6/5/20,398279,15513,1921854,0,0,0,0,362370,14253,1663330,0,0,0,0
6/6/20,405480,12847,1701387,0,0,0,0,361085,14160,1677296,0,0,0,0
6/7/20,340369,9683,1510405,0,0,0,0,363740,14165,1694055,0,0,0,0
6/8/20,310722,12718,1466907,0,0,0,0,366604,14450,1710706,0,0,0,0
6/9/20,379067,15957,1749689,0,0,0,0,368185,14453,1723534,0,0,0,0
6/10/20,409304,16677,1924646,0,0,0,0,377691,14283,1741388,0,0,0,0
6/11/20,418284,15368,1948187,0,0,0,0,380215,14109,1746154,0,0,0,0
6/12/20,391070,14614,1977877,0,0,0,0,379185,13981,1754157,0,0,0,0
6/13/20,409760,13571,1755900,0,0,0,0,379797,14084,1761944,0,0,0,0
6/14/20,399933,11040,1545798,0,0,0,0,388306,14278,1767001,0,0,0,0
6/15/20,361809,11637,1579228,0,0,0,0,395604,14123,1783046,0,0,0,0
6/16/20,430571,21679,1932287,0,0,0,0,402962,14941,1809132,0,0,0,0
6/17/20,435943,16932,2067716,0,0,0,0,406767,14977,1829570,0,0,0,0
6/18/20,429101,16136,2069815,0,0,0,0,408312,15087,1846946,0,0,0,0
6/19/20,543951,20456,2151668,0,0,0,0,430153,15922,1871773,0,0,0,0
6/20/20,476152,13688,1949592,0,0,0,0,439637,15938,1899443,0,0,0,0
6/21/20,386110,13855,1615986,0,0,0,0,437662,16340,1909470,0,0,0,0
6/22/20,421156,11299,1730139,0,0,0,0,446141,16292,1931029,0,0,0,0
6/23/20,505103,16988,2017713,0,0,0,0,456788,15622,1943233,0,0,0,0
6/24/20,522647,16734,2213232,0,0,0,0,469174,15594,1964021,0,0,0,0
6/25/20,539674,15254,2241233,0,0,0,0,484970,15468,1988509,0,0,0,0
6/26/20,580459,15450,2305840,0,0,0,0,490186,14753,2010534,0,0,0,0
6/27/20,538517,14426,2114335,0,0,0,0,499095,14858,2034068,0,0,0,0
6/28/20,494022,10608,1887875,0,0,0,0,514511,14394,2072910,0,0,0,0
6/29/20,469657,12177,1948667,0,0,0,0,521440,14520,2104128,0,0,0,0
6/30/20,527163,15827,2294861,0,0,0,0,524591,14354,2143720,0,0,0,0
7/1/20,657288,16070,2422308,0,0,0,0,543826,14259,2173588,0,0,0,0
7/2/20,634130,16429,2392186,0,0,0,0,557319,14427,2195153,0,0,0,0
7/3/20,608377,16011,2373582,0,0,0,0,561308,14507,2204831,0,0,0,0
7/4/20,584803,14460,1754527,0,0,0,0,567920,14512,2153429,0,0,0,0
7/5/20,554430,11533,1549149,0,0,0,0,576550,14644,2105040,0,0,0,0
7/6/20,496544,12793,1954431,0,0,0,0,580391,14732,2105863,0,0,0,0
7/7/20,637153,19168,2379717,0,0,0,0,596104,15209,2117986,0,0,0,0
7/8/20,646861,17027,2560113,0,0,0,0,594614,15346,2137672,0,0,0,0
7/9/20,684690,17487,2669677,0,0,0,0,601837,15497,2177314,0,0,0,0
7/10/20,702848,17003,2706559,0,0,0,0,615333,15639,2224882,0,0,0,0
7/11/20,653021,15698,2408479,0,0,0,0,625078,15816,2318304,0,0,0,0
7/12/20,579274,13162,2087219,0,0,0,0,628627,16048,2395171,0,0,0,0
7/13/20,580103,13025,2228889,0,0,0,0,640564,16081,2434379,0,0,0,0
7/14/20,670018,18158,2502753,0,0,0,0,645259,15937,2451956,0,0,0,0
7/15/20,699119,17723,2737710,0,0,0,0,652725,16037,2477327,0,0,0,0
7/16/20,759897,18673,2850563,0,0,0,0,663469,16206,2503167,0,0,0,0
7/17/20,734338,21232,2875256,0,0,0,0,667967,16810,2527267,0,0,0,0
7/18/20,712168,19771,2617227,0,0,0,0,676417,17392,2557088,0,0,0,0
7/19/20,642986,14078,2245078,0,0,0,0,685518,17523,2579639,0,0,0,0
7/20/20,631101,12159,2400242,0,0,0,0,692804,17399,2604118,0,0,0,0
7/21/20,706389,19293,2741422,0,0,0,0,698000,17561,2638214,0,0,0,0
7/22/20,846378,22173,2935988,0,0,0,0,719037,18197,2666539,0,0,0,0
7/23/20,856760,19981,2953465,0,0,0,0,732874,18384,2681240,0,0,0,0
7/24/20,851305,19480,2955399,0,0,0,0,749584,18134,2692689,0,0,0,0
7/25/20,767044,18501,2722769,0,0,0,0,757423,17952,2707766,0,0,0,0
7/26/20,642960,13043,2252892,0,0,0,0,757420,17804,2708882,0,0,0,0
7/27/20,691783,15744,2549553,0,0,0,0,766088,18316,2730213,0,0,0,0
7/28/20,764864,20276,2836209,0,0,0,0,774442,18457,2743754,0,0,0,0
7/29/20,884219,21162,2998052,0,0,0,0,779848,18312,2752620,0,0,0,0
7/30/20,850692,20037,3104617,0,0,0,0,778981,18320,2774213,0,0,0,0
7/31/20,882464,19847,3130990,0,0,0,0,783432,18373,2799297,0,0,0,0
8/1/20,750381,18309,2616871,0,0,0,0,781052,18345,2784169,0,0,0,0
8/2/20,696792,13273,2262106,0,0,0,0,788742,18378,2785485,0,0,0,0
8/3/20,635725,15319,2428872,0,0,0,0,780734,18318,2768245,0,0,0,0
8/4/20,785637,21094,2990305,0,0,0,0,783701,18434,2790259,0,0,0,0
8/5/20,840876,22603,3108540,0,0,0,0,777510,18640,2806043,0,0,0,0
8/6/20,868137,20783,3259083,0,0,0,0,780002,18747,2828110,0,0,0,0
8/7/20,860989,20202,3333961,0,0,0,0,776934,18798,2857105,0,0,0,0
8/8/20,781643,18319,2909138,0,0,0,0,781400,18799,2898858,0,0,0,0
8/9/20,679187,14467,2695947,0,0,0,0,778885,18970,2960835,0,0,0,0
8/10/20,696834,17344,2633075,0,0,0,0,787615,19259,2990007,0,0,0,0
8/11/20,783521,19939,3163117,0,0,0,0,787312,19094,3014694,0,0,0,0
8/12/20,843799,20981,3467131,0,0,0,0,787730,18862,3065922,0,0,0,0
8/13/20,885459,20651,3496796,0,0,0,0,790205,18843,3099881,0,0,0,0
8/14/20,928067,20133,3636397,0,0,0,0,799787,18833,3143086,0,0,0,0
8/15/20,753372,18269,3235270,0,0,0,0,795748,18826,3189676,0,0,0,0
8/16/20,651420,13953,2698311,0,0,0,0,791782,18753,3190014,0,0,0,0
8/17/20,645499,13699,2879057,0,0,0,0,784448,18232,3225154,0,0,0,0
8/18/20,788621,21804,3459236,0,0,0,0,785177,18499,3267457,0,0,0,0
8/19/20,856972,21621,3701140,0,0,0,0,787059,18590,3300887,0,0,0,0
8/20/20,837856,19375,3747551,0,0,0,0,780258,18408,3336709,0,0,0,0
8/21/20,805678,17380,3216070,0,0,0,0,762774,18014,3276662,0,0,0,0
8/22/20,803557,17518,3070227,0,0,0,0,769943,17907,3253085,0,0,0,0
8/23/20,629136,12851,2715788,0,0,0,0,766760,17750,3255581,0,0,0,0
8/24/20,703535,14604,2819007,0,0,0,0,775051,17879,3247003,0,0,0,0
8/25/20,749712,20106,3562843,0,0,0,0,769492,17636,3261804,0,0,0,0
8/26/20,867837,19729,3764554,0,0,0,0,771044,17366,3270863,0,0,0,0
8/27/20,881296,18806,3904790,0,0,0,0,777250,17285,3293326,0,0,0,0
8/28/20,875693,17724,3794659,0,0,0,0,787252,17334,3375981,0,0,0,0
8/29/20,804743,16952,3412351,0,0,0,0,787422,17253,3424856,0,0,0,0
8/30/20,674574,13033,3122531,0,0,0,0,793913,17279,3482962,0,0,0,0
8/31/20,821820,13341,3228824,0,0,0,0,810811,17099,3541507,0,0,0,0
9/1/20,814847,20217,3763591,0,0,0,0,820116,17115,3570186,0,0,0,0
9/2/20,875096,19254,4076178,0,0,0,0,821153,17047,3614703,0,0,0,0
9/3/20,869997,18400,4290425,0,0,0,0,819539,16989,3669794,0,0,0,0
9/4/20,971560,17927,4109352,0,0,0,0,833234,17018,3714750,0,0,0,0
9/5/20,827799,15583,3528731,0,0,0,0,836528,16822,3731376,0,0,0,0
9/6/20,706001,12311,3169340,0,0,0,0,841017,16719,3738063,0,0,0,0
9/7/20,693148,28928,2869199,0,0,0,0,822635,18946,3686688,0,0,0,0
9/8/20,751393,15546,3746277,0,0,0,0,813571,18278,3684215,0,0,0,0
9/9/20,882819,19024,4166224,0,0,0,0,814674,18246,3697078,0,0,0,0
9/10/20,932325,18239,4341797,0,0,0,0,823578,18223,3704417,0,0,0,0
9/11/20,998675,18326,4406950,0,0,0,0,827451,18280,3746931,0,0,0,0
9/12/20,883479,15278,3853409,0,0,0,0,835406,18236,3793314,0,0,0,0
9/13/20,744444,11901,3282770,0,0,0,0,840898,18177,3809518,0,0,0,0
9/14/20,834951,13841,3594442,0,0,0,0,861155,16022,3913124,0,0,0,0
9/15/20,886553,20169,4161867,0,0,0,0,880464,16683,3972494,0,0,0,0
9/16/20,949432,18279,4429293,0,0,0,0,889980,16576,4010075,0,0,0,0
9/17/20,984411,17130,4467740,0,0,0,0,897421,16418,4028067,0,0,0,0
9/18/20,1022732,17845,4501981,0,0,0,0,900857,16349,4041643,0,0,0,0
9/19/20,905363,16310,3788223,0,0,0,0,903984,16496,4032331,0,0,0,0
9/20/20,780218,11936,3425305,0,0,0,0,909094,16501,4052693,0,0,0,0
9/21/20,878163,13347,3276129,0,0,0,0,915267,16431,4007220,0,0,0,0
9/22/20,891046,19074,4055226,0,0,0,0,915909,16274,3991985,0,0,0,0
9/23/20,870427,17315,4430030,0,0,0,0,904623,16137,3992091,0,0,0,0
9/24/20,1105304,20046,4643993,0,0,0,0,921893,16553,4017270,0,0,0,0
9/25/20,1042456,18269,4860161,0,0,0,0,924711,16614,4068438,0,0,0,0
9/26/20,897659,16941,4253136,0,0,0,0,923610,16704,4134854,0,0,0,0
9/27/20,780960,11585,3265062,0,0,0,0,923716,16654,4111962,0,0,0,0
9/28/20,816149,12457,3183960,0,0,0,0,914857,16527,4098795,0,0,0,0
9/29/20,874832,18404,4306273,0,0,0,0,912541,16431,4134659,0,0,0,0
9/30/20,1035513,20360,4604025,0,0,0,0,936125,16866,4159516,0,0,0,0
10/1/20,1002245,26834,4949238,0,0,0,0,921402,17836,4203122,0,0,0,0
10/2/20,945548,15610,4190991,0,0,0,0,907558,17456,4107526,0,0,0,0
10/3/20,1037851,16578,3685174,0,0,0,0,927585,17404,4026389,0,0,0,0
10/4/20,818331,12236,3488646,0,0,0,0,932924,17497,4058330,0,0,0,0
10/5/20,955764,21414,3779082,0,0,0,0,952869,18777,4143347,0,0,0,0
10/6/20,1030428,18221,4478905,0,0,0,0,975097,18750,4168009,0,0,0,0
10/7/20,1117323,18293,5110211,0,0,0,0,986784,18455,4240321,0,0,0,0
10/8/20,1156404,19576,5211405,0,0,0,0,1008807,17418,4277773,0,0,0,0
10/9/20,1163977,19259,5285436,0,0,0,0,1040011,17940,4434123,0,0,0,0
10/10/20,1144826,15092,4595309,0,0,0,0,1055293,17727,4564142,0,0,0,0
10/11/20,914248,12591,3703006,0,0,0,0,1068996,17778,4594765,0,0,0,0
10/12/20,951487,12815,3781057,0,0,0,0,1068385,16550,4595047,0,0,0,0
10/13/20,1029995,16758,4626254,0,0,0,0,1068323,16341,4616097,0,0,0,0
10/14/20,1243771,19455,5081405,0,0,0,0,1086387,16507,4611982,0,0,0,0
10/15/20,1333765,18993,5189208,0,0,0,0,1111724,16423,4608811,0,0,0,0
10/16/20,1348799,19884,5081278,0,0,0,0,1138127,16513,4579645,0,0,0,0
10/17/20,1220841,17533,4610926,0,0,0,0,1148987,16861,4581876,0,0,0,0
10/18/20,1041978,11316,3806487,0,0,0,0,1167234,16679,4596659,0,0,0,0
10/19/20,1275643,15566,4089926,0,0,0,0,1213542,17072,4640783,0,0,0,0
10/20/20,1278079,21021,5014248,0,0,0,0,1248982,17681,4696211,0,0,0,0
10/21/20,1476167,21193,5464813,0,0,0,0,1282182,17929,4750984,0,0,0,0
10/22/20,1579640,18933,6033608,0,0,0,0,1317307,17921,4871612,0,0,0,0
10/23/20,1668278,22523,5992284,0,0,0,0,1362947,18298,5001756,0,0,0,0
10/24/20,1524113,18645,5027650,0,0,0,0,1406271,18457,5061288,0,0,0,0
10/25/20,1188705,13227,4137404,0,0,0,0,1427232,18730,5108562,0,0,0,0
10/26/20,1678272,18263,4478978,0,0,0,0,1484751,19115,5164141,0,0,0,0
10/27/20,1583390,24217,5256851,0,0,0,0,1528366,19572,5198798,0,0,0,0
10/28/20,1728500,23216,5641015,0,0,0,0,1564414,19861,5223970,0,0,0,0
10/29/20,1871025,23145,5758208,0,0,0,0,1606040,20462,5184627,0,0,0,0
10/30/20,1945468,25043,5872855,0,0,0,0,1645639,20822,5167566,0,0,0,0
10/31/20,1604778,21605,5174602,0,0,0,0,1657163,21245,5188559,0,0,0,0
11/1/20,1549301,16383,4301368,0,0,0,0,1708676,21696,5211982,0,0,0,0
11/2/20,1963838,20688,4454997,0,0,0,0,1749471,22042,5208557,0,0,0,0
11/3/20,1875999,31588,5262897,0,0,0,0,1791273,23095,5209420,0,0,0,0
11/4/20,1687910,34117,5974489,0,0,0,0,1785474,24653,5257059,0,0,0,0
11/5/20,2032324,26892,6034172,0,0,0,0,1808517,25188,5296483,0,0,0,0
11/6/20,2183576,32466,6080697,0,0,0,0,1842532,26248,5326175,0,0,0,0
11/7/20,2025860,25128,5392918,0,0,0,0,1902687,26752,5357363,0,0,0,0
11/8/20,1614028,19455,4629161,0,0,0,0,1911934,27191,5404190,0,0,0,0
11/9/20,1670917,24365,4734872,0,0,0,0,1870088,27716,5444172,0,0,0,0
11/10/20,1860910,34011,5633918,0,0,0,0,1867932,28062,5497175,0,0,0,0
11/11/20,2170127,35108,5848897,0,0,0,0,1936820,28204,5479234,0,0,0,0
11/12/20,2158469,32424,6395261,0,0,0,0,1954841,28994,5530818,0,0,0,0
11/13/20,2163356,32506,6248272,0,0,0,0,1951952,29000,5554757,0,0,0,0
11/14/20,1955177,30038,5360904,0,0,0,0,1941855,29701,5550184,0,0,0,0
11/15/20,1554299,21486,4457842,0,0,0,0,1933322,29991,5525709,0,0,0,0
11/16/20,1762924,27000,4960522,0,0,0,0,1946466,30368,5557945,0,0,0,0
11/17/20,2036320,37639,5666947,0,0,0,0,1971525,30886,5562664,0,0,0,0
11/18/20,2070146,38200,6308096,0,0,0,0,1957242,31328,5628263,0,0,0,0
11/19/20,2151321,36720,6439579,0,0,0,0,1956220,31941,5634595,0,0,0,0
11/20/20,2195182,39785,6471980,0,0,0,0,1960767,32981,5666553,0,0,0,0
11/21/20,1910559,29620,5817458,0,0,0,0,1954393,32921,5731775,0,0,0,0
11/22/20,1570016,24004,4861563,0,0,0,0,1956638,33281,5789449,0,0,0,0
11/23/20,1695838,28968,5030536,0,0,0,0,1947055,33562,5799451,0,0,0,0
11/24/20,1930081,42837,5985253,0,0,0,0,1931878,34305,5844924,0,0,0,0
11/25/20,2069923,40407,6482013,0,0,0,0,1931846,34620,5869769,0,0,0,0
11/26/20,1907424,36802,5876561,0,0,0,0,1897003,34632,5789338,0,0,0,0
11/27/20,2215740,38563,5837739,0,0,0,0,1899940,34457,5698732,0,0,0,0
11/28/20,1877775,30668,5302586,0,0,0,0,1895257,34607,5625179,0,0,0,0
11/29/20,1552277,23752,4665394,0,0,0,0,1892723,34571,5597155,0,0,0,0
11/30/20,1621284,30157,4825988,0,0,0,0,1882072,34741,5567933,0,0,0,0
12/1/20,1965319,42589,5753834,0,0,0,0,1887106,34705,5534874,0,0,0,0
12/2/20,2091119,41982,5747822,0,0,0,0,1890134,34930,5429989,0,0,0,0
12/3/20,2229168,41659,5925455,0,0,0,0,1936097,35624,5436974,0,0,0,0
12/4/20,2185715,41833,6530071,0,0,0,0,1931808,36091,5535879,0,0,0,0
12/5/20,2052802,33598,5651810,0,0,0,0,1956812,36510,5585768,0,0,0,0
12/6/20,1709516,24584,4704735,0,0,0,0,1979275,36629,5591388,0,0,0,0
12/7/20,1637042,29155,4943092,0,0,0,0,1981526,36486,5608117,0,0,0,0
12/8/20,2060088,40951,5881132,0,0,0,0,1995064,36252,5626302,0,0,0,0
12/9/20,2146739,41580,6340590,0,0,0,0,2003010,36194,5710984,0,0,0,0
12/10/20,2179522,41892,6538134,0,0,0,0,1995918,36228,5798509,0,0,0,0
12/11/20,2261443,43457,5468239,0,0,0,0,2006736,36460,5646819,0,0,0,0
12/12/20,2031478,34703,4725469,0,0,0,0,2003690,36617,5514484,0,0,0,0
12/13/20,1695818,24885,4696044,259395,259395,0,172930,2001733,36660,5513243,37056,37056,0,24704
12/14/20,1658710,30380,4760490,172945,172945,0,5,2004828,36835,5487157,61763,61763,0,24705
12/15/20,2051137,46633,5583527,4760599,260599,0,1559154,2003550,37647,5444642,741848,98991,0,247441
12/16/20,2361995,45462,6549221,1739003,239003,0,6902,2034300,38202,5474446,990277,133135,0,248427
12/17/20,2380970,44175,6686484,1751543,251543,0,12540,2063079,38528,5495639,1240498,169069,0,250219
12/18/20,2318959,42871,6925258,1763463,263463,0,11920,2071295,38444,5703785,1492421,206707,0,251922
12/19/20,1959176,35443,6191728,3265807,265807,0,2224,2060966,38550,5913250,1958965,244679,0,252239
12/20/20,1689815,25518,5027730,6812013,3812013,0,2314712,2060109,38640,5960634,2895053,752196,0,558208
12/21/20,1745855,32122,5974539,6409494,3409494,0,272766,2072558,38889,6134070,3785989,1214560,0,597174
12/22/20,2099233,47412,7019559,6045463,3045463,0,198081,2079429,39000,6339217,3969541,1612398,0,402735
12/23/20,2240808,45537,7628572,8120160,5120160,0,1079712,2062117,39011,6493410,4881135,2309706,0,555994
12/24/20,2154137,38125,6516087,7406583,4406583,0,290629,2029712,38147,6469068,5688998,2903283,0,595721
12/25/20,1495192,27845,4676767,7534675,4534675,0,131094,1912031,36000,6147855,6513456,3513456,0,612745
12/26/20,1597820,24116,4347985,11471642,8471642,0,1992357,1860409,34382,5884463,7685719,4685719,0,897050
12/27/20,1377480,24358,4080043,11761285,8761217,68,1172805,1815789,34216,5749079,8392757,5392748,10,733921
12/28/20,1569692,32383,4810824,13850939,10838839,224,961165,1790623,34254,5582834,9455821,6454083,42,832263
12/29/20,2138050,50593,6006093,12622170,9608672,3156,899549,1796168,34708,5438053,10395351,7391684,493,932473
12/30/20,2480493,50405,6969708,17864273,14850963,3704,2434276,1830409,35404,5343930,11787367,8781799,1022,1125982
12/31/20,2338532,42883,6498600,26573626,12950809,4304,7014172,1856751,36083,5341431,14525516,10002402,1637,2086488
1/1/21,1712466,31783,4830552,22388388,13301107,4348,399719,1887790,36646,5363401,16647475,11254750,2258,2124863
1/2/21,1944044,27502,4029099,32461657,23373236,5540,4994630,1937251,37130,5317846,19646048,13383549,3049,2553759
1/3/21,1676398,24038,3934250,30391113,21302664,5536,1545139,1979954,37084,5297018,22307452,15175184,3830,2606950
1/4/21,1762741,33871,5240342,35990082,26826928,5795,2268814,2007532,37296,5358378,25470187,17459197,4626,2793757
1/5/21,2392728,51326,6342224,40961532,29355590,5983,4169502,2043915,37401,5406396,29518667,20280185,5030,3260893
1/6/21,2513194,48980,6959344,44073806,32058393,7405,3129093,2048586,37198,5404916,33262886,22738390,5559,3360153
